Time (ms),Name,Value
22038,"FL: turn pow","-0.004595046363731647"
22038,"FL: turn pow","-0.004595046363731647"
22038,"FL: turn pow","-0.004595046363731647"
22038,"FL: turn pos","0.009190092727463295"
22038,"FL: turn pos","0.009190092727463295"
22038,"FL: turn pos","0.009190092727463295"
22038,"FL: turn pos","0.009190092727463295"
22038,"BR: turn pow","7.6423981691498E-4"
22038,"BR: turn pow","7.6423981691498E-4"
22038,"BR: turn pow","7.6423981691498E-4"
22038,"BR: turn pow","7.6423981691498E-4"
22038,"BR: turn pos","-0.00152847963382996"
22038,"BR: turn pos","-0.00152847963382996"
22038,"BR: turn pos","-0.00152847963382996"
22038,"BR: turn pos","-0.00152847963382996"
22038,"BL: turn pow","-0.003161711109675558"
22038,"BL: turn pow","-0.003161711109675558"
22038,"BL: turn pow","-0.003161711109675558"
22038,"BL: turn pow","-0.003161711109675558"
22038,"BL: turn pos","0.006323422219351116"
22038,"BL: turn pos","0.006323422219351116"
22038,"BL: turn pos","0.006323422219351116"
22038,"BL: turn pos","0.006323422219351116"
22137,"FR: turn pow","0.006740263924414069"
22137,"FR: turn pow","0.006740263924414069"
22137,"FR: turn pow","0.006740263924414069"
22137,"FR: turn pow","0.006740263924414069"
22137,"FR: turn pos","-0.013480527848828139"
22137,"FR: turn pos","-0.013480527848828139"
22137,"FR: turn pos","-0.013480527848828139"
22137,"FR: turn pos","-0.013480527848828139"
22138,"FL: turn pow","-0.0045155640676091124"
22138,"FL: turn pow","-0.0045155640676091124"
22138,"FL: turn pow","-0.0045155640676091124"
22138,"FL: turn pow","-0.0045155640676091124"
22138,"FL: turn pos","0.009031128135218225"
22138,"FL: turn pos","0.009031128135218225"
22138,"FL: turn pos","0.009031128135218225"
22138,"FL: turn pos","0.009031128135218225"
22138,"BR: turn pow","-3.435305559218449E-5"
22138,"BR: turn pow","-3.435305559218449E-5"
22138,"BR: turn pow","-3.435305559218449E-5"
22138,"BR: turn pow","-3.435305559218449E-5"
22138,"BL: turn pow","-0.0032389942908848113"
22138,"BL: turn pow","-0.0032389942908848113"
22138,"BL: turn pow","-0.0032389942908848113"
22138,"BL: turn pow","-0.0032389942908848113"
22138,"BL: turn pos","0.0064779885817696226"
22138,"BL: turn pos","0.0064779885817696226"
22138,"BL: turn pos","0.0064779885817696226"
22138,"BL: turn pos","0.0064779885817696226"
22138,"BR: turn pos","6.870611118436898E-5"
22138,"BR: turn pos","6.870611118436898E-5"
22138,"BR: turn pos","6.870611118436898E-5"
22138,"BR: turn pos","6.870611118436898E-5"
22138,"Shooter Voltage","12.609375"
22138,"Shooter Voltage","12.609375"
22138,"Shooter Voltage","12.609375"
22138,"Shooter Voltage","12.609375"
22238,"Shooter Voltage","12.6171875"
22238,"Shooter Voltage","12.6171875"
22238,"Shooter Voltage","12.6171875"
22238,"Shooter Voltage","12.6171875"
22238,"FR: turn pow","0.007618810331953885"
22238,"FR: turn pow","0.007618810331953885"
22238,"FR: turn pow","0.007618810331953885"
22238,"FR: turn pow","0.007618810331953885"
22238,"FR: turn pos","-0.01523762066390777"
22238,"FR: turn pos","-0.01523762066390777"
22238,"FR: turn pos","-0.01523762066390777"
22238,"FR: turn pos","-0.01523762066390777"
22238,"FL: turn pow","-0.0045155640676091124"
22238,"FL: turn pow","-0.0045155640676091124"
22238,"FL: turn pow","-0.0045155640676091124"
22238,"FL: turn pow","-0.0045155640676091124"
22238,"FL: turn pos","0.008633716654601997"
22238,"FL: turn pos","0.008633716654601997"
22238,"FL: turn pos","0.008633716654601997"
22238,"FL: turn pos","0.008633716654601997"
22239,"BR: turn pow","9.200628164292013E-4"
22239,"BR: turn pow","9.200628164292013E-4"
22239,"BR: turn pow","9.200628164292013E-4"
22239,"BR: turn pow","9.200628164292013E-4"
22239,"BR: turn pos","-0.0018401256328584026"
22239,"BR: turn pos","-0.0018401256328584026"
22239,"BR: turn pos","-0.0018401256328584026"
22239,"BR: turn pos","-0.0018401256328584026"
22239,"BL: turn pow","-0.002485483274084821"
22239,"BL: turn pow","-0.002485483274084821"
22239,"BL: turn pow","-0.002485483274084821"
22239,"BL: turn pow","-0.002485483274084821"
22239,"BL: turn pos","0.004970966548169642"
22239,"BL: turn pos","0.004970966548169642"
22239,"BL: turn pos","0.004970966548169642"
22239,"BL: turn pos","0.004970966548169642"
22337,"FR: turn pow","0.006628109063877119"
22337,"FR: turn pow","0.006628109063877119"
22337,"FR: turn pow","0.006628109063877119"
22337,"FR: turn pow","0.006628109063877119"
22337,"FR: turn pos","-0.013256218127754238"
22337,"FR: turn pos","-0.013256218127754238"
22337,"FR: turn pos","-0.013256218127754238"
22337,"FR: turn pos","-0.013256218127754238"
22337,"FL: turn pow","-0.004237376031179352"
22337,"FL: turn pow","-0.004237376031179352"
22337,"FL: turn pow","-0.004237376031179352"
22337,"FL: turn pow","-0.004237376031179352"
22337,"FL: turn pos","0.008474752062358704"
22337,"FL: turn pos","0.008474752062358704"
22337,"FL: turn pos","0.008474752062358704"
22337,"FL: turn pos","0.008474752062358704"
22337,"BR: turn pow","7.6423981691498E-4"
22337,"BR: turn pow","7.6423981691498E-4"
22337,"BR: turn pow","7.6423981691498E-4"
22337,"BR: turn pow","7.6423981691498E-4"
22337,"BR: turn pos","-0.00152847963382996"
22337,"BR: turn pos","-0.00152847963382996"
22337,"BR: turn pos","-0.00152847963382996"
22337,"BR: turn pos","-0.00152847963382996"
22337,"BL: turn pow","-0.0024082000928737912"
22337,"BL: turn pow","-0.0024082000928737912"
22337,"BL: turn pow","-0.0024082000928737912"
22337,"BL: turn pow","-0.0024082000928737912"
22337,"BL: turn pos","0.0048164001857475824"
22337,"BL: turn pos","0.0048164001857475824"
22337,"BL: turn pos","0.0048164001857475824"
22337,"BL: turn pos","0.0048164001857475824"
22337,"Shooter Voltage","12.609375"
22337,"Shooter Voltage","12.609375"
22337,"Shooter Voltage","12.609375"
22337,"Shooter Voltage","12.609375"
22438,"FR: turn pow","0.006758956401170302"
22438,"FR: turn pow","0.006758956401170302"
22438,"FR: turn pow","0.006758956401170302"
22438,"FR: turn pow","0.006758956401170302"
22438,"FR: turn pos","-0.015125465803371263"
22438,"FR: turn pos","-0.015125465803371263"
22438,"FR: turn pos","-0.015125465803371263"
22438,"FR: turn pos","-0.015125465803371263"
22438,"FL: turn pow","-0.004475822919546957"
22438,"FL: turn pow","-0.004475822919546957"
22438,"FL: turn pow","-0.004475822919546957"
22438,"FL: turn pow","-0.004475822919546957"
22438,"FL: turn pos","0.008951645839093914"
22438,"FL: turn pos","0.008951645839093914"
22438,"FL: turn pos","0.008951645839093914"
22438,"FL: turn pos","0.008951645839093914"
22438,"BR: turn pow","9.005849414895906E-4"
22438,"BR: turn pow","9.005849414895906E-4"
22438,"BR: turn pow","9.005849414895906E-4"
22438,"BR: turn pow","9.005849414895906E-4"
22438,"BR: turn pos","-0.0018011698829791811"
22438,"BR: turn pos","-0.0018011698829791811"
22438,"BR: turn pos","-0.0018011698829791811"
22438,"BR: turn pos","-0.0018011698829791811"
22438,"BL: turn pow","-0.0024082000928737912"
22438,"BL: turn pow","-0.0024082000928737912"
22438,"BL: turn pow","-0.0024082000928737912"
22438,"BL: turn pow","-0.0024082000928737912"
22438,"BL: turn pos","0.0063620638099557425"
22438,"BL: turn pos","0.0063620638099557425"
22438,"BL: turn pos","0.0063620638099557425"
22438,"BL: turn pos","0.0063620638099557425"
22539,"FR: turn pow","-0.004906484271591793"
22539,"FR: turn pow","-0.004906484271591793"
22539,"FR: turn pow","-0.004906484271591793"
22539,"FR: turn pow","-0.004906484271591793"
22539,"FR: turn pos","0.009812968543183587"
22539,"FR: turn pos","0.009812968543183587"
22539,"FR: turn pos","0.009812968543183587"
22539,"FR: turn pos","0.009812968543183587"
22539,"FL: turn pow","0.004867273865806432"
22539,"FL: turn pow","0.004867273865806432"
22539,"FL: turn pow","0.004867273865806432"
22539,"FL: turn pow","0.004867273865806432"
22540,"FL: turn pos","-0.009734547731612864"
22540,"FL: turn pos","-0.009734547731612864"
22540,"FL: turn pos","-0.009734547731612864"
22540,"FL: turn pos","-0.009734547731612864"
22540,"BR: turn pow","1.0199206898242608E-4"
22540,"BR: turn pow","1.0199206898242608E-4"
22540,"BR: turn pow","1.0199206898242608E-4"
22540,"BR: turn pow","1.0199206898242608E-4"
22540,"BR: turn pos","1.0766186106359044E-4"
22540,"BR: turn pos","1.0766186106359044E-4"
22540,"BR: turn pos","1.0766186106359044E-4"
22540,"BR: turn pos","1.0766186106359044E-4"
22540,"BL: turn pow","-0.005414782877339874"
22540,"BL: turn pow","-0.005414782877339874"
22540,"BL: turn pow","-0.005414782877339874"
22540,"BL: turn pow","-0.005414782877339874"
22540,"BL: turn pos","0.010829565754679749"
22540,"BL: turn pos","0.010829565754679749"
22540,"BL: turn pos","0.010829565754679749"
22540,"BL: turn pos","0.010829565754679749"
22540,"Shooter Voltage","12.609375"
22540,"Shooter Voltage","12.609375"
22540,"Shooter Voltage","12.609375"
22540,"Shooter Voltage","12.609375"
22637,"FR: turn pow","-0.004831400205294045"
22637,"FR: turn pow","-0.004831400205294045"
22637,"FR: turn pow","-0.004831400205294045"
22638,"FR: turn pow","-0.004831400205294045"
22638,"FR: turn pos","0.00966280041058809"
22638,"FR: turn pos","0.00966280041058809"
22638,"FR: turn pos","0.00966280041058809"
22638,"FR: turn pos","0.00966280041058809"
22638,"FL: turn pow","0.004946442002656148"
22638,"FL: turn pow","0.004946442002656148"
22638,"FL: turn pow","0.004946442002656148"
22638,"FL: turn pow","0.004946442002656148"
22638,"FL: turn pos","-0.00965537959476137"
22638,"FL: turn pos","-0.00965537959476137"
22638,"FL: turn pos","-0.00965537959476137"
22638,"FL: turn pos","-0.00965537959476137"
22638,"BR: turn pow","7.6423981691498E-4"
22638,"BR: turn pow","7.6423981691498E-4"
22638,"BR: turn pow","7.6423981691498E-4"
22638,"BR: turn pow","7.6423981691498E-4"
22638,"BL: turn pow","-0.0053565848719783205"
22638,"BL: turn pow","-0.0053565848719783205"
22638,"BL: turn pow","-0.0053565848719783205"
22638,"BL: turn pow","-0.0053565848719783205"
22638,"BL: turn pos","0.010713169743956641"
22638,"BL: turn pos","0.010713169743956641"
22638,"BL: turn pos","0.010713169743956641"
22638,"BL: turn pos","0.010713169743956641"
22638,"Shooter Voltage","12.609375"
22638,"Shooter Voltage","12.609375"
22638,"Shooter Voltage","12.609375"
22638,"Shooter Voltage","12.609375"
22638,"BR: turn pos","3.0244061045436865E-4"
22638,"BR: turn pos","3.0244061045436865E-4"
22638,"BR: turn pos","3.0244061045436865E-4"
22638,"BR: turn pos","3.0244061045436865E-4"
22638,"Storage: Blue","0.299072265625"
22638,"Storage: Blue","0.299072265625"
22638,"Storage: Blue","0.299072265625"
22638,"Storage: Blue","0.299072265625"
22738,"FR: turn pow","-0.004793858172145171"
22738,"FR: turn pow","-0.004793858172145171"
22738,"FR: turn pow","-0.004793858172145171"
22738,"FR: turn pow","-0.004793858172145171"
22738,"FR: turn pos","0.009587716344290342"
22738,"FR: turn pos","0.009587716344290342"
22738,"FR: turn pos","0.009587716344290342"
22738,"FR: turn pos","0.009587716344290342"
22738,"FL: turn pow","0.004807897763169144"
22738,"FL: turn pow","0.004807897763169144"
22738,"FL: turn pow","0.004807897763169144"
22738,"FL: turn pow","0.004807897763169144"
22738,"FL: turn pos","-0.009417875184213997"
22738,"FL: turn pos","-0.009417875184213997"
22738,"FL: turn pos","-0.009417875184213997"
22738,"FL: turn pos","-0.009417875184213997"
22738,"BR: turn pow","1.0199206898242608E-4"
22739,"BR: turn pow","1.0199206898242608E-4"
22739,"BR: turn pow","1.0199206898242608E-4"
22739,"BR: turn pow","1.0199206898242608E-4"
22739,"BR: turn pos","-2.0398413796485215E-4"
22739,"BR: turn pos","-2.0398413796485215E-4"
22739,"BR: turn pos","-2.0398413796485215E-4"
22739,"BR: turn pos","-2.0398413796485215E-4"
22739,"BL: turn pow","-0.006151957611934655"
22739,"BL: turn pow","-0.006151957611934655"
22739,"BL: turn pow","-0.006151957611934655"
22739,"BL: turn pow","-0.006151957611934655"
22739,"BL: turn pos","0.01230391522386931"
22739,"BL: turn pos","0.01230391522386931"
22739,"BL: turn pos","0.01230391522386931"
22739,"BL: turn pos","0.01230391522386931"
22739,"Shooter Voltage","12.609375"
22739,"Shooter Voltage","12.609375"
22739,"Shooter Voltage","12.609375"
22739,"Shooter Voltage","12.609375"
22840,"FR: turn pow","-0.005150507487059919"
22840,"FR: turn pow","-0.005150507487059919"
22840,"FR: turn pow","-0.005150507487059919"
22840,"FR: turn pow","-0.005150507487059919"
22840,"FR: turn pos","0.00849899738297033"
22840,"FR: turn pos","0.00849899738297033"
22840,"FR: turn pos","0.00849899738297033"
22840,"FR: turn pos","0.00849899738297033"
22840,"FL: turn pow","0.004609977421044853"
22840,"FL: turn pow","0.004609977421044853"
22840,"FL: turn pow","0.004609977421044853"
22840,"FL: turn pow","0.004609977421044853"
22840,"FL: turn pos","-0.009219954842089706"
22840,"FL: turn pos","-0.009219954842089706"
22840,"FL: turn pos","-0.009219954842089706"
22840,"FL: turn pos","-0.009219954842089706"
22840,"BR: turn pow","2.9677081837498065E-4"
22840,"BR: turn pow","2.9677081837498065E-4"
22840,"BR: turn pow","2.9677081837498065E-4"
22840,"BR: turn pow","2.9677081837498065E-4"
22840,"BR: turn pos","-5.935416367499613E-4"
22840,"BR: turn pos","-5.935416367499613E-4"
22840,"BR: turn pos","-5.935416367499613E-4"
22840,"BR: turn pos","-5.935416367499613E-4"
22840,"BL: turn pow","-0.006151957611934655"
22840,"BL: turn pow","-0.006151957611934655"
22840,"BL: turn pow","-0.006151957611934655"
22840,"BL: turn pow","-0.006151957611934655"
22840,"BL: turn pos","0.01230391522386931"
22840,"BL: turn pos","0.01230391522386931"
22840,"BL: turn pos","0.01230391522386931"
22840,"BL: turn pos","0.01230391522386931"
22840,"Shooter Voltage","12.609375"
22840,"Shooter Voltage","12.609375"
22840,"Shooter Voltage","12.609375"
22840,"Shooter Voltage","12.609375"
22938,"Storage: Blue","0.298828125"
22938,"Storage: Blue","0.298828125"
22938,"Storage: Blue","0.298828125"
22938,"Storage: Blue","0.298828125"
22938,"Shooter Voltage","12.609375"
22938,"Shooter Voltage","12.609375"
22938,"Shooter Voltage","12.609375"
22938,"Shooter Voltage","12.609375"
22938,"FR: turn pow","-0.003949162426293729"
22938,"FR: turn pow","-0.003949162426293729"
22938,"FR: turn pow","-0.003949162426293729"
22938,"FR: turn pow","-0.003949162426293729"
22938,"FR: turn pos","0.007898324852587457"
22938,"FR: turn pos","0.007898324852587457"
22938,"FR: turn pos","0.007898324852587457"
22938,"FR: turn pos","0.007898324852587457"
22938,"FL: turn pow","0.0048474818315931145"
22938,"FL: turn pow","0.0048474818315931145"
22938,"FL: turn pow","0.0048474818315931145"
22938,"FL: turn pow","0.0048474818315931145"
22938,"FL: turn pos","-0.009694963663186229"
22938,"FL: turn pos","-0.009694963663186229"
22938,"FL: turn pos","-0.009694963663186229"
22938,"FL: turn pos","-0.009694963663186229"
22938,"BR: turn pow","2.4080569225759518E-5"
22938,"BR: turn pow","2.4080569225759518E-5"
22938,"BR: turn pow","2.4080569225759518E-5"
22938,"BR: turn pow","2.4080569225759518E-5"
22938,"BR: turn pos","1.0766186106359044E-4"
22938,"BR: turn pos","1.0766186106359044E-4"
22938,"BR: turn pos","1.0766186106359044E-4"
22938,"BR: turn pos","1.0766186106359044E-4"
22938,"BL: turn pow","-0.005337185536856026"
22938,"BL: turn pow","-0.005337185536856026"
22938,"BL: turn pow","-0.005337185536856026"
22938,"BL: turn pow","-0.005337185536856026"
22938,"BL: turn pos","0.010674371073712052"
22938,"BL: turn pos","0.010674371073712052"
22938,"BL: turn pos","0.010674371073712052"
22938,"BL: turn pos","0.010674371073712052"
23038,"Storage: Blue","0.299072265625"
23038,"Storage: Blue","0.299072265625"
23038,"Storage: Blue","0.299072265625"
23038,"Storage: Blue","0.299072265625"
23038,"Shooter Voltage","12.6171875"
23038,"Shooter Voltage","12.6171875"
23038,"Shooter Voltage","12.6171875"
23038,"Shooter Voltage","12.6171875"
23038,"FR: turn pow","-0.004305811741208476"
23038,"FR: turn pow","-0.004305811741208476"
23038,"FR: turn pow","-0.004305811741208476"
23038,"FR: turn pow","-0.004305811741208476"
23039,"FR: turn pos","0.008611623482416952"
23039,"FR: turn pos","0.008611623482416952"
23039,"FR: turn pos","0.008611623482416952"
23039,"FR: turn pos","0.008611623482416952"
23039,"FL: turn pow","0.004609977421044853"
23039,"FL: turn pow","0.004609977421044853"
23039,"FL: turn pow","0.004609977421044853"
23039,"FL: turn pow","0.004609977421044853"
23039,"FL: turn pos","-0.009219954842089706"
23039,"FL: turn pos","-0.009219954842089706"
23039,"FL: turn pos","-0.009219954842089706"
23039,"FL: turn pos","-0.009219954842089706"
23039,"BR: turn pow","6.30363191040928E-5"
23039,"BR: turn pow","6.30363191040928E-5"
23039,"BR: turn pow","6.30363191040928E-5"
23039,"BR: turn pow","6.30363191040928E-5"
23039,"BR: turn pos","-1.260726382081856E-4"
23039,"BR: turn pos","-1.260726382081856E-4"
23039,"BR: turn pos","-1.260726382081856E-4"
23039,"BR: turn pos","-1.260726382081856E-4"
23039,"BL: turn pow","-0.006074360271450807"
23039,"BL: turn pow","-0.006074360271450807"
23039,"BL: turn pow","-0.006074360271450807"
23039,"BL: turn pow","-0.006074360271450807"
23039,"BL: turn pos","0.012148720542901614"
23039,"BL: turn pos","0.012148720542901614"
23039,"BL: turn pos","0.012148720542901614"
23039,"BL: turn pos","0.012148720542901614"
23138,"FR: turn pow","-0.004174414625186973"
23138,"FR: turn pow","-0.004174414625186973"
23138,"FR: turn pow","-0.004174414625186973"
23138,"FR: turn pow","-0.004174414625186973"
23138,"FR: turn pos","0.008348829250373946"
23138,"FR: turn pos","0.008348829250373946"
23138,"FR: turn pos","0.008348829250373946"
23138,"FR: turn pos","0.008348829250373946"
23138,"FL: turn pow","0.004827689797380685"
23138,"FL: turn pow","0.004827689797380685"
23138,"FL: turn pow","0.004827689797380685"
23138,"FL: turn pow","0.004827689797380685"
23138,"FL: turn pos","-0.009457459252638856"
23138,"FL: turn pos","-0.009457459252638856"
23138,"FL: turn pos","-0.009457459252638856"
23138,"FL: turn pos","-0.009457459252638856"
23138,"BR: turn pow","6.278946923412576E-4"
23138,"BR: turn pow","6.278946923412576E-4"
23138,"BR: turn pow","6.278946923412576E-4"
23138,"BR: turn pow","6.278946923412576E-4"
23138,"BR: turn pos","-0.0012557893846825152"
23138,"BR: turn pos","-0.0012557893846825152"
23138,"BR: turn pos","-0.0012557893846825152"
23138,"BR: turn pos","-0.0012557893846825152"
23138,"BL: turn pow","-0.006113158941693619"
23138,"BL: turn pow","-0.006113158941693619"
23138,"BL: turn pow","-0.006113158941693619"
23138,"BL: turn pow","-0.006113158941693619"
23138,"BL: turn pos","0.012226317883387239"
23138,"BL: turn pos","0.012226317883387239"
23138,"BL: turn pos","0.012226317883387239"
23138,"BL: turn pos","0.012226317883387239"
23138,"Shooter Voltage","12.6171875"
23138,"Shooter Voltage","12.6171875"
23138,"Shooter Voltage","12.6171875"
23138,"Shooter Voltage","12.6171875"
23238,"Shooter Voltage","12.609375"
23238,"Shooter Voltage","12.609375"
23238,"Shooter Voltage","12.609375"
23238,"Shooter Voltage","12.609375"
23239,"FR: turn pow","-0.004906484271591793"
23239,"FR: turn pow","-0.004906484271591793"
23239,"FR: turn pow","-0.004906484271591793"
23239,"FR: turn pow","-0.004906484271591793"
23239,"FR: turn pos","0.009812968543183587"
23239,"FR: turn pos","0.009812968543183587"
23239,"FR: turn pos","0.009812968543183587"
23239,"FR: turn pos","0.009812968543183587"
23239,"FL: turn pow","0.004748521660531857"
23239,"FL: turn pow","0.004748521660531857"
23239,"FL: turn pow","0.004748521660531857"
23239,"FL: turn pow","0.004748521660531857"
23239,"FL: turn pos","-0.009497043321063714"
23239,"FL: turn pos","-0.009497043321063714"
23239,"FL: turn pos","-0.009497043321063714"
23239,"FL: turn pos","-0.009497043321063714"
23239,"BR: turn pow","1.799035687399808E-4"
23239,"BR: turn pow","1.799035687399808E-4"
23239,"BR: turn pow","1.799035687399808E-4"
23239,"BR: turn pow","1.799035687399808E-4"
23239,"BR: turn pos","-3.598071374799616E-4"
23239,"BR: turn pos","-3.598071374799616E-4"
23239,"BR: turn pos","-3.598071374799616E-4"
23239,"BR: turn pos","-3.598071374799616E-4"
23239,"BL: turn pow","-0.00529838686661499"
23239,"BL: turn pow","-0.00529838686661499"
23239,"BL: turn pow","-0.00529838686661499"
23239,"BL: turn pow","-0.00529838686661499"
23239,"BL: turn pos","0.010557975062987168"
23239,"BL: turn pos","0.010557975062987168"
23239,"BL: turn pos","0.010557975062987168"
23239,"BL: turn pos","0.010557975062987168"
23339,"Shooter Voltage","12.6171875"
23339,"Shooter Voltage","12.6171875"
23339,"Shooter Voltage","12.6171875"
23339,"Shooter Voltage","12.6171875"
23339,"FR: turn pow","-0.004118101575464106"
23339,"FR: turn pow","-0.004118101575464106"
23339,"FR: turn pow","-0.004118101575464106"
23339,"FR: turn pow","-0.004118101575464106"
23339,"FR: turn pos","0.01041364107356646"
23339,"FR: turn pos","0.01041364107356646"
23339,"FR: turn pos","0.01041364107356646"
23339,"FR: turn pos","0.01041364107356646"
23339,"FL: turn pow","0.004431849113132991"
23339,"FL: turn pow","0.004431849113132991"
23339,"FL: turn pow","0.004431849113132991"
23339,"FL: turn pow","0.004431849113132991"
23339,"FL: turn pos","-0.008863698226265981"
23339,"FL: turn pos","-0.008863698226265981"
23339,"FL: turn pos","-0.008863698226265981"
23339,"FL: turn pos","-0.008863698226265981"
23339,"BR: turn pow","1.4094781886075936E-4"
23339,"BR: turn pow","1.4094781886075936E-4"
23339,"BR: turn pow","1.4094781886075936E-4"
23339,"BR: turn pow","1.4094781886075936E-4"
23339,"BR: turn pos","-2.818956377215187E-4"
23339,"BR: turn pos","-2.818956377215187E-4"
23339,"BR: turn pos","-2.818956377215187E-4"
23339,"BR: turn pos","-2.818956377215187E-4"
23339,"BL: turn pow","-0.006093759606571325"
23339,"BL: turn pow","-0.006093759606571325"
23339,"BL: turn pow","-0.006093759606571325"
23339,"BL: turn pow","-0.006093759606571325"
23339,"BL: turn pos","0.01218751921314265"
23339,"BL: turn pos","0.01218751921314265"
23339,"BL: turn pos","0.01218751921314265"
23339,"BL: turn pos","0.01218751921314265"
23339,"Storage: Blue","0.298828125"
23339,"Storage: Blue","0.298828125"
23339,"Storage: Blue","0.298828125"
23339,"Storage: Blue","0.298828125"
23439,"Shooter Voltage","12.6171875"
23439,"Shooter Voltage","12.6171875"
23439,"Shooter Voltage","12.6171875"
23439,"Shooter Voltage","12.6171875"
23439,"FR: turn pow","-0.004681232072697661"
23439,"FR: turn pow","-0.004681232072697661"
23439,"FR: turn pow","-0.004681232072697661"
23439,"FR: turn pow","-0.004681232072697661"
23439,"FR: turn pos","0.009362464145395322"
23439,"FR: turn pos","0.009362464145395322"
23440,"FR: turn pos","0.009362464145395322"
23440,"FR: turn pos","0.009362464145395322"
23440,"FL: turn pow","0.004768313694744286"
23440,"FL: turn pow","0.004768313694744286"
23440,"FL: turn pow","0.004768313694744286"
23440,"FL: turn pow","0.004768313694744286"
23440,"FL: turn pos","-0.009536627389488572"
23440,"FL: turn pos","-0.009536627389488572"
23440,"FL: turn pos","-0.009536627389488572"
23440,"FL: turn pos","-0.009536627389488572"
23440,"BR: turn pow","-7.330880546962959E-5"
23440,"BR: turn pow","-7.330880546962959E-5"
23440,"BR: turn pow","-7.330880546962959E-5"
23440,"BR: turn pow","-7.330880546962959E-5"
23440,"BR: turn pos","1.4661761093925918E-4"
23440,"BR: turn pos","1.4661761093925918E-4"
23440,"BR: turn pos","1.4661761093925918E-4"
23440,"BR: turn pos","1.4661761093925918E-4"
23440,"BL: turn pow","-0.005375984207098838"
23440,"BL: turn pow","-0.005375984207098838"
23440,"BL: turn pow","-0.005375984207098838"
23440,"BL: turn pow","-0.005375984207098838"
23440,"BL: turn pos","0.010751968414197677"
23440,"BL: turn pos","0.010751968414197677"
23440,"BL: turn pos","0.010751968414197677"
23440,"BL: turn pos","0.010751968414197677"
23440,"Storage: Blue","0.299072265625"
23440,"Storage: Blue","0.299072265625"
23440,"Storage: Blue","0.299072265625"
23440,"Storage: Blue","0.299072265625"
23539,"FR: turn pow","0.0073384231806112865"
23539,"FR: turn pow","0.0073384231806112865"
23539,"FR: turn pow","0.0073384231806112865"
23539,"FR: turn pow","0.0073384231806112865"
23539,"FR: turn pos","-0.014676846361222573"
23539,"FR: turn pos","-0.014676846361222573"
23539,"FR: turn pos","-0.014676846361222573"
23539,"FR: turn pos","-0.014676846361222573"
23539,"FL: turn pow","0.004807897763169144"
23539,"FL: turn pow","0.004807897763169144"
23539,"FL: turn pow","0.004807897763169144"
23539,"FL: turn pow","0.004807897763169144"
23539,"FL: turn pos","-0.009615795526338289"
23539,"FL: turn pos","-0.009615795526338289"
23539,"FL: turn pos","-0.009615795526338289"
23539,"FL: turn pos","-0.009615795526338289"
23539,"BR: turn pow","-0.00931956599485595"
23539,"BR: turn pow","-0.00931956599485595"
23539,"BR: turn pow","-0.00931956599485595"
23539,"BR: turn pow","-0.00931956599485595"
23539,"BR: turn pos","0.0186391319897119"
23539,"BR: turn pos","0.0186391319897119"
23539,"BR: turn pos","0.0186391319897119"
23539,"BR: turn pos","0.0186391319897119"
23539,"BL: turn pow","-0.00529838686661499"
23539,"BL: turn pow","-0.00529838686661499"
23539,"BL: turn pow","-0.00529838686661499"
23539,"BL: turn pow","-0.00529838686661499"
23539,"BL: turn pos","0.01059677373322998"
23539,"BL: turn pos","0.01059677373322998"
23539,"BL: turn pos","0.01059677373322998"
23539,"BL: turn pos","0.01059677373322998"
23539,"Shooter Voltage","12.609375"
23539,"Shooter Voltage","12.609375"
23539,"Shooter Voltage","12.609375"
23539,"Shooter Voltage","12.609375"
23539,"Storage: Blue","0.298828125"
23539,"Storage: Blue","0.298828125"
23539,"Storage: Blue","0.298828125"
23539,"Storage: Blue","0.298828125"
23640,"Shooter Voltage","12.6171875"
23640,"Shooter Voltage","12.6171875"
23640,"Shooter Voltage","12.6171875"
23640,"Shooter Voltage","12.6171875"
23640,"FR: turn pow","0.0067028789709016046"
23640,"FR: turn pow","0.0067028789709016046"
23640,"FR: turn pow","0.0067028789709016046"
23640,"FR: turn pow","0.0067028789709016046"
23640,"FR: turn pos","-0.013405757941803209"
23640,"FR: turn pos","-0.013405757941803209"
23640,"FR: turn pos","-0.013405757941803209"
23640,"FR: turn pos","-0.013405757941803209"
23640,"FL: turn pow","0.005005818105292548"
23640,"FL: turn pow","0.005005818105292548"
23640,"FL: turn pow","0.005005818105292548"
23640,"FL: turn pow","0.005005818105292548"
23640,"FL: turn pos","-0.010011636210585095"
23640,"FL: turn pos","-0.010011636210585095"
23640,"FL: turn pos","-0.010011636210585095"
23640,"FL: turn pos","-0.010011636210585095"
23640,"BR: turn pow","-0.009202227506310834"
23640,"BR: turn pow","-0.009202227506310834"
23640,"BR: turn pow","-0.009202227506310834"
23640,"BR: turn pow","-0.009202227506310834"
23640,"BR: turn pos","0.018678244819225753"
23640,"BR: turn pos","0.018678244819225753"
23640,"BR: turn pos","0.018678244819225753"
23640,"BR: turn pos","0.018678244819225753"
23641,"BL: turn pow","-0.006074360271450807"
23641,"BL: turn pow","-0.006074360271450807"
23641,"BL: turn pow","-0.006074360271450807"
23641,"BL: turn pow","-0.006074360271450807"
23641,"BL: turn pos","0.012148720542901614"
23641,"BL: turn pos","0.012148720542901614"
23641,"BL: turn pos","0.012148720542901614"
23641,"BL: turn pos","0.012148720542901614"
23641,"Storage: Blue","0.299072265625"
